indicator_key,var_id,indikator,unit,subject,source_domain,kode_wilayah,nama_wilayah,turvar_id,turvar_label,th_id,tahun,turth_id,turth_label,nilai,data_key,last_update
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1701,Bengkulu Selatan,0,Tidak ada,124,2024,0,Tahun,9.42,170141501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1702,Rejang Lebong,0,Tidak ada,124,2024,0,Tahun,8.81,170241501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1703,Bengkulu Utara,0,Tidak ada,124,2024,0,Tahun,8.32,170341501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1704,Kaur,0,Tidak ada,124,2024,0,Tahun,8.47,170441501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1705,Seluma,0,Tidak ada,124,2024,0,Tahun,8.14,170541501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1706,Mukomuko,0,Tidak ada,124,2024,0,Tahun,8.57,170641501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1707,Lebong,0,Tidak ada,124,2024,0,Tahun,8.41,170741501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1708,Kepahiang,0,Tidak ada,124,2024,0,Tahun,8.37,170841501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1709,Bengkulu Tengah,0,Tidak ada,124,2024,0,Tahun,7.71,170941501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1771,Kota Bengkulu,0,Tidak ada,124,2024,0,Tahun,11.84,177141501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1800,LAMPUNG,0,Tidak ada,124,2024,0,Tahun,8.36,180041501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1801,Lampung Barat,0,Tidak ada,124,2024,0,Tahun,8.56,180141501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1802,Tanggamus,0,Tidak ada,124,2024,0,Tahun,7.38,180241501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1803,Lampung Selatan,0,Tidak ada,124,2024,0,Tahun,7.78,180341501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1804,Lampung Timur,0,Tidak ada,124,2024,0,Tahun,8.2,180441501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1805,Lampung Tengah,0,Tidak ada,124,2024,0,Tahun,7.97,180541501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1806,Lampung Utara,0,Tidak ada,124,2024,0,Tahun,8.38,180641501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1807,Way Kanan,0,Tidak ada,124,2024,0,Tahun,7.75,180741501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1808,Tulangbawang,0,Tidak ada,124,2024,0,Tahun,7.65,180841501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1809,Pesawaran,0,Tidak ada,124,2024,0,Tahun,8,180941501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1810,Pringsewu,0,Tidak ada,124,2024,0,Tahun,8.53,181041501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1811,Mesuji,0,Tidak ada,124,2024,0,Tahun,7.21,181141501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1812,Tulang Bawang Barat,0,Tidak ada,124,2024,0,Tahun,7.8,181241501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1813,Pesisir Barat,0,Tidak ada,124,2024,0,Tahun,8.73,181341501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1871,Kota Bandar Lampung,0,Tidak ada,124,2024,0,Tahun,10.99,187141501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1872,Kota Metro,0,Tidak ada,124,2024,0,Tahun,11.01,187241501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1900,KEP. BANGKA BELITUNG,0,Tidak ada,124,2024,0,Tahun,8.33,190041501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1901,Bangka,0,Tidak ada,124,2024,0,Tahun,8.45,190141501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1902,Belitung,0,Tidak ada,124,2024,0,Tahun,9.05,190241501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1903,Bangka Barat,0,Tidak ada,124,2024,0,Tahun,7.48,190341501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1904,Bangka Tengah,0,Tidak ada,124,2024,0,Tahun,7.24,190441501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1905,Bangka Selatan,0,Tidak ada,124,2024,0,Tahun,6.93,190541501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1906,Belitung Timur,0,Tidak ada,124,2024,0,Tahun,8.99,190641501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,1971,Kota Pangkal Pinang,0,Tidak ada,124,2024,0,Tahun,10.67,197141501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,2100,KEPULAUAN RIAU,0,Tidak ada,124,2024,0,Tahun,10.5,210041501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,2101,Karimun,0,Tidak ada,124,2024,0,Tahun,8.91,210141501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,2102,Bintan,0,Tidak ada,124,2024,0,Tahun,9.15,210241501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,2103,Natuna,0,Tidak ada,124,2024,0,Tahun,9.2,210341501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,2104,Lingga,0,Tidak ada,124,2024,0,Tahun,7.6,210441501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,2105,Kepulauan Anambas,0,Tidak ada,124,2024,0,Tahun,7.53,210541501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,2171,Kota Batam,0,Tidak ada,124,2024,0,Tahun,11.21,217141501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,2172,Kota Tanjung Pinang,0,Tidak ada,124,2024,0,Tahun,10.67,217241501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3100,DKI JAKARTA,0,Tidak ada,124,2024,0,Tahun,11.49,310041501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3101,Kep. Seribu,0,Tidak ada,124,2024,0,Tahun,9.26,310141501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3171,Kota Jakarta Selatan,0,Tidak ada,124,2024,0,Tahun,11.95,317141501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3172,Kota Jakarta Timur,0,Tidak ada,124,2024,0,Tahun,11.99,317241501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3173,Kota Jakarta Pusat,0,Tidak ada,124,2024,0,Tahun,11.61,317341501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3174,Kota Jakarta Barat,0,Tidak ada,124,2024,0,Tahun,11.24,317441501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3175,Kota Jakarta Utara,0,Tidak ada,124,2024,0,Tahun,10.85,317541501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3200,JAWA BARAT,0,Tidak ada,124,2024,0,Tahun,8.87,320041501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3201,Bogor,0,Tidak ada,124,2024,0,Tahun,8.39,320141501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3202,Sukabumi,0,Tidak ada,124,2024,0,Tahun,7.34,320241501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3203,Cianjur,0,Tidak ada,124,2024,0,Tahun,7.33,320341501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3204,Bandung,0,Tidak ada,124,2024,0,Tahun,9.15,320441501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3205,Garut,0,Tidak ada,124,2024,0,Tahun,7.85,320541501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3206,Tasikmalaya,0,Tidak ada,124,2024,0,Tahun,7.97,320641501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3207,Ciamis,0,Tidak ada,124,2024,0,Tahun,8.1,320741501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3208,Kuningan,0,Tidak ada,124,2024,0,Tahun,7.9,320841501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3209,Cirebon,0,Tidak ada,124,2024,0,Tahun,7.65,320941501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3210,Majalengka,0,Tidak ada,124,2024,0,Tahun,7.53,321041501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3211,Sumedang,0,Tidak ada,124,2024,0,Tahun,8.74,321141501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3212,Indramayu,0,Tidak ada,124,2024,0,Tahun,6.95,321241501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3213,Subang,0,Tidak ada,124,2024,0,Tahun,7.46,321341501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3214,Purwakarta,0,Tidak ada,124,2024,0,Tahun,8.14,321441501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3215,Karawang,0,Tidak ada,124,2024,0,Tahun,8.05,321541501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3216,Bekasi,0,Tidak ada,124,2024,0,Tahun,9.76,321641501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3217,Bandung Barat,0,Tidak ada,124,2024,0,Tahun,8.24,321741501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3218,Pangandaran,0,Tidak ada,124,2024,0,Tahun,8.1,321841501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3271,Kota Bogor,0,Tidak ada,124,2024,0,Tahun,10.71,327141501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3272,Kota Sukabumi,0,Tidak ada,124,2024,0,Tahun,10.38,327241501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3273,Kota Bandung,0,Tidak ada,124,2024,0,Tahun,11.07,327341501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3274,Kota Cirebon,0,Tidak ada,124,2024,0,Tahun,10.53,327441501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3275,Kota Bekasi,0,Tidak ada,124,2024,0,Tahun,11.79,327541501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3276,Kota Depok,0,Tidak ada,124,2024,0,Tahun,11.59,327641501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3277,Kota Cimahi,0,Tidak ada,124,2024,0,Tahun,11.52,327741501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3278,Kota Tasikmalaya,0,Tidak ada,124,2024,0,Tahun,9.63,327841501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3279,Kota Banjar,0,Tidak ada,124,2024,0,Tahun,8.83,327941501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3300,JAWA TENGAH,0,Tidak ada,124,2024,0,Tahun,8.02,330041501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3301,Cilacap,0,Tidak ada,124,2024,0,Tahun,7.4,330141501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3302,Banyumas,0,Tidak ada,124,2024,0,Tahun,7.91,330241501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3303,Purbalingga,0,Tidak ada,124,2024,0,Tahun,7.36,330341501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3304,Banjarnegara,0,Tidak ada,124,2024,0,Tahun,6.87,330441501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3305,Kebumen,0,Tidak ada,124,2024,0,Tahun,7.87,330541501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3306,Purworejo,0,Tidak ada,124,2024,0,Tahun,8.65,330641501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3307,Wonosobo,0,Tidak ada,124,2024,0,Tahun,6.9,330741501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3308,Magelang,0,Tidak ada,124,2024,0,Tahun,7.83,330841501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3309,Boyolali,0,Tidak ada,124,2024,0,Tahun,8.17,330941501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3310,Klaten,0,Tidak ada,124,2024,0,Tahun,9.29,331041501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3311,Sukoharjo,0,Tidak ada,124,2024,0,Tahun,10.01,331141501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3312,Wonogiri,0,Tidak ada,124,2024,0,Tahun,7.68,331241501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3313,Karanganyar,0,Tidak ada,124,2024,0,Tahun,9.26,331341501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3314,Sragen,0,Tidak ada,124,2024,0,Tahun,7.88,331441501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3315,Grobogan,0,Tidak ada,124,2024,0,Tahun,7.29,331541501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3316,Blora,0,Tidak ada,124,2024,0,Tahun,7.26,331641501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3317,Rembang,0,Tidak ada,124,2024,0,Tahun,7.73,331741501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3318,Pati,0,Tidak ada,124,2024,0,Tahun,7.82,331841501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3319,Kudus,0,Tidak ada,124,2024,0,Tahun,9.35,331941501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3320,Jepara,0,Tidak ada,124,2024,0,Tahun,8.27,332041501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3321,Demak,0,Tidak ada,124,2024,0,Tahun,8.28,332141501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3322,Semarang,0,Tidak ada,124,2024,0,Tahun,8.16,332241501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3323,Temanggung,0,Tidak ada,124,2024,0,Tahun,7.53,332341501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3324,Kendal,0,Tidak ada,124,2024,0,Tahun,7.74,332441501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3325,Batang,0,Tidak ada,124,2024,0,Tahun,7.08,332541501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3326,Pekalongan,0,Tidak ada,124,2024,0,Tahun,7.48,332641501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3327,Pemalang,0,Tidak ada,124,2024,0,Tahun,6.56,332741501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3328,Tegal,0,Tidak ada,124,2024,0,Tahun,7.36,332841501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3329,Brebes,0,Tidak ada,124,2024,0,Tahun,6.41,332941501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3371,Kota Magelang,0,Tidak ada,124,2024,0,Tahun,11.43,337141501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3372,Kota Surakarta,0,Tidak ada,124,2024,0,Tahun,11.25,337241501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3373,Kota Salatiga,0,Tidak ada,124,2024,0,Tahun,11.48,337341501240,2025-11-05 12:00:46
mean_years_schooling_new_method,415,[Metode Baru] Rata-rata Lama Sekolah,Tahun,Tujuan Pembangunan Berkelanjutan Edisi I,0000,3374,Kota Semarang,0,Tidak ada,124,2024,0,Tahun,11.05,337441501240,2025-11-05 12:00:46
