indicator_key,var_id,kode_wilayah,th_id,turvar_id,turth_id,data_key,source_domain,nilai,last_update,artifact_path,snapshot_id
mean_years_schooling_new_method,415,1222,123,0,0,122241501230,0000,8.93,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1222,124,0,0,122241501240,0000,9.19,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1223,121,0,0,122341501210,0000,8.41,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1223,122,0,0,122341501220,0000,8.64,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1223,123,0,0,122341501230,0000,8.87,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1223,124,0,0,122341501240,0000,9.14,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1224,121,0,0,122441501210,0000,6.77,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1224,122,0,0,122441501220,0000,6.78,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1224,123,0,0,122441501230,0000,6.85,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1224,124,0,0,122441501240,0000,7.05,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1225,121,0,0,122541501210,0000,6.69,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1225,122,0,0,122541501220,0000,6.97,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1225,123,0,0,122541501230,0000,7.07,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1225,124,0,0,122541501240,0000,7.26,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1271,121,0,0,127141501210,0000,10.41,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1271,122,0,0,127141501220,0000,10.43,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1271,123,0,0,127141501230,0000,10.44,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1271,124,0,0,127141501240,0000,10.45,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1272,121,0,0,127241501210,0000,9.45,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1272,122,0,0,127241501220,0000,9.55,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1272,123,0,0,127241501230,0000,9.68,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1272,124,0,0,127241501240,0000,9.69,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1273,121,0,0,127341501210,0000,11.29,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1273,122,0,0,127341501220,0000,11.31,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1273,123,0,0,127341501230,0000,11.58,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1273,124,0,0,127341501240,0000,11.82,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1274,121,0,0,127441501210,0000,10.44,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1274,122,0,0,127441501220,0000,10.65,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1274,123,0,0,127441501230,0000,10.86,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1274,124,0,0,127441501240,0000,10.87,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1275,121,0,0,127541501210,0000,11.48,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1275,122,0,0,127541501220,0000,11.5,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1275,123,0,0,127541501230,0000,11.62,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1275,124,0,0,127541501240,0000,11.79,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1276,121,0,0,127641501210,0000,10.94,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1276,122,0,0,127641501220,0000,11.18,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1276,123,0,0,127641501230,0000,11.19,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1276,124,0,0,127641501240,0000,11.2,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1277,121,0,0,127741501210,0000,11.09,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1277,122,0,0,127741501220,0000,11.11,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1277,123,0,0,127741501230,0000,11.12,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1277,124,0,0,127741501240,0000,11.13,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1278,121,0,0,127841501210,0000,8.62,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1278,122,0,0,127841501220,0000,8.64,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1278,123,0,0,127841501230,0000,8.65,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1278,124,0,0,127841501240,0000,8.76,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1300,121,0,0,130041501210,0000,9.07,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1300,122,0,0,130041501220,0000,9.18,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1300,123,0,0,130041501230,0000,9.28,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1300,124,0,0,130041501240,0000,9.44,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1301,121,0,0,130141501210,0000,7.2,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1301,122,0,0,130141501220,0000,7.48,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1301,123,0,0,130141501230,0000,7.76,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1301,124,0,0,130141501240,0000,8.03,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1302,121,0,0,130241501210,0000,8.27,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1302,122,0,0,130241501220,0000,8.43,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1302,123,0,0,130241501230,0000,8.58,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1302,124,0,0,130241501240,0000,8.81,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1303,121,0,0,130341501210,0000,7.87,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1303,122,0,0,130341501220,0000,7.89,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1303,123,0,0,130341501230,0000,7.9,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1303,124,0,0,130341501240,0000,7.91,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1304,121,0,0,130441501210,0000,8.12,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1304,122,0,0,130441501220,0000,8.3,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1304,123,0,0,130441501230,0000,8.57,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1304,124,0,0,130441501240,0000,8.62,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1305,121,0,0,130541501210,0000,8.62,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1305,122,0,0,130541501220,0000,8.9,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1305,123,0,0,130541501230,0000,9.02,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1305,124,0,0,130541501240,0000,9.29,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1306,121,0,0,130641501210,0000,7.88,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1306,122,0,0,130641501220,0000,8.16,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1306,123,0,0,130641501230,0000,8.41,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1306,124,0,0,130641501240,0000,8.42,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1307,121,0,0,130741501210,0000,8.97,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1307,122,0,0,130741501220,0000,8.98,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1307,123,0,0,130741501230,0000,9.22,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1307,124,0,0,130741501240,0000,9.23,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1308,121,0,0,130841501210,0000,8.07,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1308,122,0,0,130841501220,0000,8.08,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1308,123,0,0,130841501230,0000,8.12,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1308,124,0,0,130841501240,0000,8.13,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1309,121,0,0,130941501210,0000,8.1,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1309,122,0,0,130941501220,0000,8.11,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1309,123,0,0,130941501230,0000,8.13,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1309,124,0,0,130941501240,0000,8.14,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1310,121,0,0,131041501210,0000,8.32,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1310,122,0,0,131041501220,0000,8.41,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1310,123,0,0,131041501230,0000,8.69,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1310,124,0,0,131041501240,0000,8.85,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1311,121,0,0,131141501210,0000,8.55,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1311,122,0,0,131141501220,0000,8.56,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1311,123,0,0,131141501230,0000,8.71,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1311,124,0,0,131141501240,0000,8.98,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1312,121,0,0,131241501210,0000,8.27,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1312,122,0,0,131241501220,0000,8.55,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1312,123,0,0,131241501230,0000,8.81,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1312,124,0,0,131241501240,0000,8.99,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1371,121,0,0,137141501210,0000,11.59,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1371,122,0,0,137141501220,0000,11.6,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1371,123,0,0,137141501230,0000,11.62,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1371,124,0,0,137141501240,0000,11.63,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1372,121,0,0,137241501210,0000,11.04,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1372,122,0,0,137241501220,0000,11.35,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1372,123,0,0,137241501230,0000,11.36,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1372,124,0,0,137241501240,0000,11.37,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1373,121,0,0,137341501210,0000,10.32,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1373,122,0,0,137341501220,0000,10.43,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1373,123,0,0,137341501230,0000,10.44,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1373,124,0,0,137341501240,0000,10.53,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1374,121,0,0,137441501210,0000,11.63,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1374,122,0,0,137441501220,0000,11.92,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1374,123,0,0,137441501230,0000,11.94,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1374,124,0,0,137441501240,0000,12.0,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1375,121,0,0,137541501210,0000,11.34,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1375,122,0,0,137541501220,0000,11.63,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1375,123,0,0,137541501230,0000,11.64,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1375,124,0,0,137541501240,0000,11.65,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1376,121,0,0,137641501210,0000,10.81,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1376,122,0,0,137641501220,0000,10.82,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1376,123,0,0,137641501230,0000,10.88,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1376,124,0,0,137641501240,0000,10.89,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1377,121,0,0,137741501210,0000,10.67,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1377,122,0,0,137741501220,0000,10.78,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1377,123,0,0,137741501230,0000,10.79,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1377,124,0,0,137741501240,0000,11.06,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1400,121,0,0,140041501210,0000,9.19,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1400,122,0,0,140041501220,0000,9.22,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1400,123,0,0,140041501230,0000,9.32,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1400,124,0,0,140041501240,0000,9.43,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1401,121,0,0,140141501210,0000,8.75,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1401,122,0,0,140141501220,0000,8.76,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1401,123,0,0,140141501230,0000,8.9,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1401,124,0,0,140141501240,0000,9.14,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1402,121,0,0,140241501210,0000,8.39,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1402,122,0,0,140241501220,0000,8.4,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1402,123,0,0,140241501230,0000,8.42,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
mean_years_schooling_new_method,415,1402,124,0,0,140241501240,0000,8.43,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2024.json,bps-data-fa22b966ff2b1e98
mean_years_schooling_new_method,415,1403,121,0,0,140341501210,0000,7.24,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2021.json,bps-data-0c5c8c6bbcc24cd9
mean_years_schooling_new_method,415,1403,122,0,0,140341501220,0000,7.26,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2022.json,bps-data-cfe0654330afe1eb
mean_years_schooling_new_method,415,1403,123,0,0,140341501230,0000,7.31,2025-11-05 12:00:46,results\api\extract\data\dynamic_mean_years_schooling_new_method_2023.json,bps-data-6b97f25855ece024
